Lev.YearMonth;HÑmtstÑlle;HÑmtstÑlle Gatuadress;HÑmtstÑlle Ort;HÑmtstÑlle MÑrkning;Artikel;RODkod;RodKodbeskr;EWCkod;Farligt avfall;Kvantitet kg
202306;05358114    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg;Gîteborg;Byggnad RB;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202306;05358114    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg;Gîteborg;Byggnad RB;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;30
202306;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3320 Isocyanater;R1;R1 With energy recovery;80409;JA;96
202306;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3906 Verksamhetsavfall fîr sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;5
202306;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3969 PET/PP Plastband;R13;R13 Recycled, incl metal scrap;200139;NEJ;1 655
202306;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3601 TrÑavfall, omÜlat;R1;R1 With energy recovery;200138;NEJ;40 840
202306;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3601 TrÑavfall, omÜlat;R1;R1 With energy recovery;200138;NEJ;37 420
202306;05295142    Volvo Personvagnar AB (Gîteborg);John Bunyans vÑg;Gîteborg;KarosslÜdor PVLG;3602 TrÑavfall, mÜlat;R1;R1 With energy recovery;200138;NEJ;26 300
202306;03879145    Volvo Personvagnar AB (Gîteborg);John Bunyans vÑg 4;Gîteborg;PV Byggnad PVôL;3602 TrÑavfall, mÜlat;R1;R1 With energy recovery;200138;NEJ;16 840
202306;03725918    Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;TGS  FÑrglabb;3602 TrÑavfall, mÜlat;R1;R1 With energy recovery;200138;NEJ;460
202306;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3602 TrÑavfall, mÜlat;R1;R1 With energy recovery;200138;NEJ;9 900
202306;05456355    Volvo Personvagnar AB (Gîteborg);DesignvÑgen;Gîteborg;PV Miljî 1;3654 HushÜllsavfall fîr sortering;R1;R1 With energy recovery;200301;NEJ;6 320
202306;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3654 HushÜllsavfall fîr sortering;R1;R1 With energy recovery;200301;NEJ;2 040
202306;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3654 HushÜllsavfall fîr sortering;R1;R1 With energy recovery;200301;NEJ;1 560
202306;0469601      Volvo Personvagnar AB (Gîteborg);TLE;Gîteborg;TLE, kundnr: 0469601;3732 Absorbenter, trasor &;R1;R1 With energy recovery;150202;JA;314
202306;04621678    Volvo Personvagnar AB (Gîteborg);Miljîstation RA;Gîteborg;FA Styckegods;3743 FÑrg,- lack-, limburkar;R1;R1 With energy recovery;80111;JA;902
202306;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3752 Lîsningsmedel;R1;R1 With energy recovery;140603;JA;267
202306;03791647    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 9;Gîteborg;Byggnad VB;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;1 370
202306;05119540    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK Godsmottagning;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;15
202306;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;310
202306;0469536      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg 2;Gîteborg;Volvohallen, kundnr: 0469536;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;300
202306;05122775    Volvo Personvagnar AB (Gîteborg);Gustaf Larssons VÑg;Gîteborg;SAAN;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;150
202306;0469528      Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg 12;Gîteborg;SAA, kundnr: 0469528;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;460
202306;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;6 640
202306;03725918    Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;TGS  FÑrglabb;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;170
202306;01654250    Volvo Personvagnar AB (Gîteborg);PVV;Gîteborg;PVV, kundnr: 01654250;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;840
202306;0477745      Volvo Personvagnar AB (Gîteborg);SAB;Gîteborg;SAB, kundnr: 0477745;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;680
202306;0469619      Volvo Personvagnar AB (Gîteborg);TLA;Gîteborg;TLA, kundnr: 0469619;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;240
202306;0469601      Volvo Personvagnar AB (Gîteborg);TLE;Gîteborg;TLE, kundnr: 0469601;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;490
202306;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;13 520
202306;03879145    Volvo Personvagnar AB (Gîteborg);John Bunyans vÑg 4;Gîteborg;PV Byggnad PVôL;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;160199;NEJ;10 560
202306;05336987    Volvo Personvagnar AB (Gîteborg);PressvÑgen/VÑster om TLA;Gîteborg;MîbelfîrrÜd WPO;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;160199;NEJ;150
202306;05314943    Volvo Personvagnar AB (Gîteborg);UtrustningsvÑgen;Gîteborg;Project - TUN Etapp 2;3921 Sammansatt avfall, bygg & riv;R11;R11 Recycled, incl metal scrap;170904;NEJ;1 250
202306;05705835    Volvo Personvagnar AB (Gîteborg);UtrustningsvÑgen TU îstra sidan;Gîteborg;Cars & Technical support;3906 Verksamhetsavfall fîr sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;1 399
202306;04423562    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs VÑg;Gîteborg;PVô belysningsbyte;3906 Verksamhetsavfall fîr sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;60
202306;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3996 LDPE fÑrgad;R13;R13 Recycled, incl metal scrap;200139;NEJ;20
202306;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;500
202306;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;5 100
202306;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3305 Glas, isomix;R5;R5 Recycled, incl metal scrap;160120;NEJ;2 680
202306;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;160199;NEJ;3 050
202306;05808647    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg, PVô-huset, port 33;Gîteborg;PVô Milling & Model workshops;3613 ABS;R13;R13 Recycled, incl metal scrap;200139;NEJ;730
202306;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3996 LDPE fÑrgad;R13;R13 Recycled, incl metal scrap;200139;NEJ;150
202306;05008305    Volvo Personvagnar AB (Gîteborg);Volvo RA/Lastplats E8;Gîteborg;KÑrl kasserad kanalplast PP-Well;3445 Blandad hÜrdplast;R13;R13 Recycled, incl metal scrap;160119;NEJ;1 600
202306;05008305    Volvo Personvagnar AB (Gîteborg);Volvo RA/Lastplats E8;Gîteborg;KÑrl kasserad kanalplast PP-Well;3626 PS;R13;R13 Recycled, incl metal scrap;191204;NEJ;875
202306;05008305    Volvo Personvagnar AB (Gîteborg);Volvo RA/Lastplats E8;Gîteborg;KÑrl kasserad kanalplast PP-Well;3627 PP;R13;R13 Recycled, incl metal scrap;160119;NEJ;1 250
202306;05628151    Volvo Personvagnar AB (Gîteborg);AmazonvÑgen;Gîteborg;VHK;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;65
202306;05628151    Volvo Personvagnar AB (Gîteborg);AmazonvÑgen;Gîteborg;VHK;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;40
202306;05628151    Volvo Personvagnar AB (Gîteborg);AmazonvÑgen;Gîteborg;VHK;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;13
202306;05705835    Volvo Personvagnar AB (Gîteborg);UtrustningsvÑgen TU îstra sidan;Gîteborg;Cars & Technical support;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;160199;NEJ;350
202306;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;160199;NEJ;2 300
202306;03764123    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons VÑg;Gîteborg;Chang i Polestar-huset;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;60
202306;03764123    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons VÑg;Gîteborg;Chang i Polestar-huset;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;140
202306;0468801      Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 5;Gîteborg;Rest. Jacob, kundnr: 0468801;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;60
202306;03791647    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 9;Gîteborg;Byggnad VB;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;10
202306;03791647    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 9;Gîteborg;Byggnad VB;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;70
202306;0469601      Volvo Personvagnar AB (Gîteborg);TLE;Gîteborg;TLE, kundnr: 0469601;3934 Glykol, blandning;R1;R1 With energy recovery;160114;JA;405
202306;05250022    Volvo Personvagnar AB (Gîteborg);Parkering PVBL;Gîteborg;Batlab Steg 3;8244 Grovt-îverstort, bygg & riv;R1;R1 With energy recovery;170904;NEJ;350
202306;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3891 LDPE 80/20;R13;R13 Recycled, incl metal scrap;200139;NEJ;800
202306;05456355    Volvo Personvagnar AB (Gîteborg);DesignvÑgen;Gîteborg;PV Miljî 1;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202306;05456355    Volvo Personvagnar AB (Gîteborg);DesignvÑgen;Gîteborg;PV Miljî 1;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;80
202306;05456355    Volvo Personvagnar AB (Gîteborg);DesignvÑgen;Gîteborg;PV Miljî 1;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;50
202306;05456355    Volvo Personvagnar AB (Gîteborg);DesignvÑgen;Gîteborg;PV Miljî 1;3440 Tissue;R3;R3 Recycled, incl metal scrap;80399;NEJ;315
202306;0185512      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus;Gîteborg;Rest. Emma, kundnr: 0185512;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;50
202306;0185512      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus;Gîteborg;Rest. Emma, kundnr: 0185512;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;70
202306;05119557    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;FNI - VAK Miljîstation;3440 Tissue;R3;R3 Recycled, incl metal scrap;200101;NEJ;390
202306;05318936    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;PVV Office Waste;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;20
202306;05318936    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;PVV Office Waste;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;31
202306;05119540    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK Godsmottagning;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;90
202306;05119540    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK Godsmottagning;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;170
202306;05119540    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK Godsmottagning;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;30
202306;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;967
202306;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;1 180
202306;04395760    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAKVN, Kundnr: 04395760;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;35
202306;0469536      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg 2;Gîteborg;Volvohallen, kundnr: 0469536;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;35
202306;0469536      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg 2;Gîteborg;Volvohallen, kundnr: 0469536;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;20
202306;05177977    Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg;Gîteborg;PVS Design Office Waste;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202306;0468777      Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg;Gîteborg;Rest. Hive Food Market kundnr: 0468777;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;280
202306;05122775    Volvo Personvagnar AB (Gîteborg);Gustaf Larssons VÑg;Gîteborg;SAAN;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202306;05122775    Volvo Personvagnar AB (Gîteborg);Gustaf Larssons VÑg;Gîteborg;SAAN;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;80
202306;05122775    Volvo Personvagnar AB (Gîteborg);Gustaf Larssons VÑg;Gîteborg;SAAN;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;70
202306;05279690    Volvo Personvagnar AB (Gîteborg);John Bunyans VÑg;Gîteborg;PVôL Office Waste;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;30
202306;05279690    Volvo Personvagnar AB (Gîteborg);John Bunyans VÑg;Gîteborg;PVôL Office Waste;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;120
202306;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;11 400
202306;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;5 000
202306;05645056    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg. RA;Gîteborg;RA FNI 2 ôstra;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202306;0447193      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;PVô, kundnr: 0447193;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;3 920
202306;0458430      Volvo Personvagnar AB (Gîteborg);PV ôvrigt;Gîteborg;PVTR kundnr: 0458430;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;6
202306;05177985    Volvo Personvagnar AB (Gîteborg);PV-gatan;Gîteborg;PV14 Office Waste;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;100
202306;05177985    Volvo Personvagnar AB (Gîteborg);PV-gatan;Gîteborg;PV14 Office Waste;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;320
202306;04133906    Volvo Personvagnar AB (Gîteborg);PVèV GÜrden, Rîra ByvÑg;Gîteborg;PVèV Office Waste;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;150
202306;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;780
202306;0469601      Volvo Personvagnar AB (Gîteborg);TLE;Gîteborg;TLE, kundnr: 0469601;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;20
202306;0469601      Volvo Personvagnar AB (Gîteborg);TLE;Gîteborg;TLE, kundnr: 0469601;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;20
202306;0469601      Volvo Personvagnar AB (Gîteborg);TLE;Gîteborg;TLE, kundnr: 0469601;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;56
202306;05153739    Volvo Personvagnar AB (Gîteborg);TunnelvÑgen;Gîteborg;PVT;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;25
202306;05153739    Volvo Personvagnar AB (Gîteborg);TunnelvÑgen;Gîteborg;PVT;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;5
202306;05642202    Volvo Personvagnar AB (Gîteborg);UtrustningsvÑgen;Gîteborg;WPO TUN;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;35
202306;0468793      Volvo Personvagnar AB (Gîteborg);VAK / Gunnar Engellaus vÑg 8;Gîteborg;The Melting Pot och The Bikery;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;120
202306;0468793      Volvo Personvagnar AB (Gîteborg);VAK / Gunnar Engellaus vÑg 8;Gîteborg;The Melting Pot och The Bikery;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;490
202306;0178863      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg;Gîteborg;PVH, kundnr: 0178863;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;70
202306;0178863      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg;Gîteborg;PVH, kundnr: 0178863;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;160
202306;0178863      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg;Gîteborg;PVH, kundnr: 0178863;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;53
202306;0178863      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg;Gîteborg;PVH, kundnr: 0178863;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;280
202306;0468785      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg 3;Gîteborg;Rest. Hîjden, kundnr: 0468785;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;80
202306;04363347    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs VÑg/PVD Norra;Gîteborg;Rest. The Harvest (Volvo PVD);3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;100
202306;05452354    Volvo Personvagnar AB (Gîteborg);Volvo RA;Gîteborg;OA V.27 TrucktvÑtt RA;3758 Slam fîr behandling;R3;R3 Recycled, incl metal scrap;130508;JA;9 960
202306;03764123    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons VÑg;Gîteborg;Chang i Polestar-huset;3285 FTI Metallfîrp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;40
202306;0468801      Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 5;Gîteborg;Rest. Jacob, kundnr: 0468801;3285 FTI Metallfîrp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;25
202306;05456355    Volvo Personvagnar AB (Gîteborg);DesignvÑgen;Gîteborg;PV Miljî 1;3285 FTI Metallfîrp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;10
202306;0185512      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus;Gîteborg;Rest. Emma, kundnr: 0185512;3285 FTI Metallfîrp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;25
202306;05119557    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;FNI - VAK Miljîstation;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;101
202306;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3024 Litiumbatterier;R4;R4 Recycled, incl metal scrap;160605;NEJ;1
202306;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3501 Batterier, smÜ (maxvikt 3 kg);R4;R4 Recycled, incl metal scrap;200133;JA;3
202306;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3715 ôvriga lampor < 60 cm;R4;R4 Recycled, incl metal scrap;160215;JA;1
202306;0468777      Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg;Gîteborg;Rest. Hive Food Market kundnr: 0468777;3285 FTI Metallfîrp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;60
202306;05122775    Volvo Personvagnar AB (Gîteborg);Gustaf Larssons VÑg;Gîteborg;SAAN;3285 FTI Metallfîrp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;5
202306;0469528      Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg 12;Gîteborg;SAA, kundnr: 0469528;1875 Komplext skrot fîr fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;1 100
202306;03879145    Volvo Personvagnar AB (Gîteborg);John Bunyans vÑg 4;Gîteborg;PV Byggnad PVôL;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;1 900
202306;05645072    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg. RA;Gîteborg;RA FNI 3 Sîdra;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;20
202306;0447250      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;PV Bilar, kundnr: 0447250;1882 Miljîbeh.Bilkarosser Mix Opressad;R4;R4 Recycled, incl metal scrap;200140;NEJ;38 420
202306;0447193      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;PVô, kundnr: 0447193;1875 Komplext skrot fîr fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;26 169
202306;0447193      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;PVô, kundnr: 0447193;18009 Kyl/Frys ej PA stîrre;R4;R4 Recycled, incl metal scrap;160211;JA;85
202306;0447235      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;TLE Bilar, kundnr: 0447235;1882 Miljîbeh.Bilkarosser Mix Opressad;R4;R4 Recycled, incl metal scrap;200140;NEJ;15 830
202306;05336987    Volvo Personvagnar AB (Gîteborg);PressvÑgen/VÑster om TLA;Gîteborg;MîbelfîrrÜd WPO;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;1 340
202306;05336987    Volvo Personvagnar AB (Gîteborg);PressvÑgen/VÑster om TLA;Gîteborg;MîbelfîrrÜd WPO;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;212
202306;05852850    Volvo Personvagnar AB (Gîteborg);PV Gatan, PVô & PVTRH,;Gîteborg;TillfÑllig flytt av Vagnverkstaden;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;1 240
202306;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;18531 BrÑnda batteripack;R4;R4 Recycled, incl metal scrap;160121;JA;570
